##hsa	Homo sapiens (human)
##Method: BLAST	Options: evalue <= 1e-05
##Summary:	54 succeed, 104 fail

#Query	Gene ID|Gene name|Hyperlink
                    	cerebellum morphogenesis	Gene Ontology	GO:0021587
                    	cerebellum structural organization	Gene Ontology	GO:0021589
                    	cerebellar Purkinje cell layer development	Gene Ontology	GO:0021680
                    	cerebellar cortex development	Gene Ontology	GO:0021695
                    	substantia nigra development	Gene Ontology	GO:0021762
                    	metencephalon development	Gene Ontology	GO:0022037
                    	regulation of signaling	Gene Ontology	GO:0023051
                    	signaling	Gene Ontology	GO:0023052
                    	negative regulation of signaling	Gene Ontology	GO:0023057
                    	cell junction	Gene Ontology	GO:0030054
                    	cell-substrate junction	Gene Ontology	GO:0030055
                    	protein catabolic process	Gene Ontology	GO:0030163
                    	integral component of endoplasmic reticulum membrane	Gene Ontology	GO:0030176
                    	regulation of cell migration	Gene Ontology	GO:0030334
                    	positive regulation of cell migration	Gene Ontology	GO:0030335
                    	ER-associated ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0030433
                    	midbody	Gene Ontology	GO:0030496
                    	negative regulation of transforming growth factor beta receptor signaling pathway	Gene Ontology	GO:0030512
                    	adenyl nucleotide binding	Gene Ontology	GO:0030554
                    	midbrain development	Gene Ontology	GO:0030901
                    	hindbrain development	Gene Ontology	GO:0030902
                    	endoplasmic reticulum unfolded protein response	Gene Ontology	GO:0030968
                    	intrinsic component of membrane	Gene Ontology	GO:0031224
                    	intrinsic component of endoplasmic reticulum membrane	Gene Ontology	GO:0031227
                    	regulation of cellular metabolic process	Gene Ontology	GO:0031323
                    	positive regulation of cellular metabolic process	Gene Ontology	GO:0031325
                    	regulation of cellular biosynthetic process	Gene Ontology	GO:0031326
                    	positive regulation of cellular biosynthetic process	Gene Ontology	GO:0031328
                    	regulation of protein ubiquitination	Gene Ontology	GO:0031396
                    	positive regulation of protein ubiquitination	Gene Ontology	GO:0031398
                    	regulation of protein modification process	Gene Ontology	GO:0031399
                    	positive regulation of protein modification process	Gene Ontology	GO:0031401
                    	cytoplasmic vesicle	Gene Ontology	GO:0031410
                    	ubiquitin protein ligase binding	Gene Ontology	GO:0031625
                    	response to nutrient levels	Gene Ontology	GO:0031667
                    	cellular response to extracellular stimulus	Gene Ontology	GO:0031668
                    	cellular response to nutrient levels	Gene Ontology	GO:0031669
                    	membrane-enclosed lumen	Gene Ontology	GO:0031974
                    	vesicle	Gene Ontology	GO:0031982
                    	membrane-bounded vesicle	Gene Ontology	GO:0031988
                    	regulation of nuclease activity	Gene Ontology	GO:0032069
                    	positive regulation of nuclease activity	Gene Ontology	GO:0032075
                    	negative regulation of protein binding	Gene Ontology	GO:0032091
                    	regulation of cellular protein metabolic process	Gene Ontology	GO:0032268
                    	positive regulation of cellular protein metabolic process	Gene Ontology	GO:0032270
                    	protein modification by small protein conjugation	Gene Ontology	GO:0032446
                    	multicellular organismal process	Gene Ontology	GO:0032501
                    	developmental process	Gene Ontology	GO:0032502
                    	maintenance of protein location in cell	Gene Ontology	GO:0032507
                    	ribonucleoside binding	Gene Ontology	GO:0032549
                    	purine ribonucleoside binding	Gene Ontology	GO:0032550
                    	ribonucleotide binding	Gene Ontology	GO:0032553
                    	purine ribonucleotide binding	Gene Ontology	GO:0032555
                    	adenyl ribonucleotide binding	Gene Ontology	GO:0032559
                    	RNA biosynthetic process	Gene Ontology	GO:0032774
                    	regulation of localization	Gene Ontology	GO:0032879
                    	macromolecular complex	Gene Ontology	GO:0032991
                    	macromolecule localization	Gene Ontology	GO:0033036
                    	protein localization to organelle	Gene Ontology	GO:0033365
                    	cellular response to stress	Gene Ontology	GO:0033554
                    	positive regulation of kinase activity	Gene Ontology	GO:0033674
                    	response to cytokine	Gene Ontology	GO:0034097
                    	cellular protein localization	Gene Ontology	GO:0034613
                    	cellular response to unfolded protein	Gene Ontology	GO:0034620
                    	cellular nitrogen compound metabolic process	Gene Ontology	GO:0034641
                    	cellular macromolecule biosynthetic process	Gene Ontology	GO:0034645
                    	nucleobase-containing compound biosynthetic process	Gene Ontology	GO:0034654
                    	endoplasmic reticulum chaperone complex	Gene Ontology	GO:0034663
                    	protein folding in endoplasmic reticulum	Gene Ontology	GO:0034975
                    	response to endoplasmic reticulum stress	Gene Ontology	GO:0034976
                    	maintenance of protein localization in endoplasmic reticulum	Gene Ontology	GO:0035437
                    	purine ribonucleoside triphosphate binding	Gene Ontology	GO:0035639
                    	response to topologically incorrect protein	Gene Ontology	GO:0035966
                    	cellular response to topologically incorrect protein	Gene Ontology	GO:0035967
                    	positive regulation of transcription from RNA polymerase II promoter in response to stress	Gene Ontology	GO:0036003
                    	small molecule binding	Gene Ontology	GO:0036094
                    	protein modification process	Gene Ontology	GO:0036211
                    	IRE1-mediated unfolded protein response	Gene Ontology	GO:0036498
                    	PERK-mediated unfolded protein response	Gene Ontology	GO:0036499
                    	ATF6-mediated unfolded protein response	Gene Ontology	GO:0036500
                    	ERAD pathway	Gene Ontology	GO:0036503
                    	locomotion	Gene Ontology	GO:0040011
                    	regulation of locomotion	Gene Ontology	GO:0040012
                    	positive regulation of locomotion	Gene Ontology	GO:0040017
                    	cellular response to glucose starvation	Gene Ontology	GO:0042149
                    	nuclear outer membrane-endoplasmic reticulum membrane network	Gene Ontology	GO:0042175
                    	response to chemical	Gene Ontology	GO:0042221
                    	regulation of phosphorylation	Gene Ontology	GO:0042325
                    	positive regulation of phosphorylation	Gene Ontology	GO:0042327
                    	melanosome	Gene Ontology	GO:0042470
                    	response to starvation	Gene Ontology	GO:0042594
                    	regulation of apoptotic process	Gene Ontology	GO:0042981
                    	ribonucleoprotein complex binding	Gene Ontology	GO:0043021
                    	ribosome binding	Gene Ontology	GO:0043022
                    	negative regulation of apoptotic process	Gene Ontology	GO:0043066
                    	regulation of programmed cell death	Gene Ontology	GO:0043067
                    	negative regulation of programmed cell death	Gene Ontology	GO:0043069
                    	positive regulation of catalytic activity	Gene Ontology	GO:0043085
                    	proteasome-mediated ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0043161
